12.06.2025                                                                                                         Saída dinâmica de lista                                                                                                                1


	Projeto	Descrição Projeto	 Reserva	Municipio	Recebedor	Tipo movimento	Material	Descrição Material	Unidade	Qtd Necessária	Qtd Pendente	Centro	Depósito	Registro Final	Qtd atend empreiteira
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15207359	IBOTIRAMA	3ST00C	221	0211304	TRAFO 1FF 10KVA 34,5KV 220V 3T VG	CDA	        2,000	      2,000	0610	0640		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15207798	JEQUIÉ	3ST002	221	0530010	CHAVE FUS DIST C   15KV 100A 7,1KA	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15212991	GUANAMBI	3ST700	221	2223455	CABO COBRE XLPE 50MM2 1F PRETO	M	        3,000	      3,000	0610	0692		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15212991	GUANAMBI	3ST700	221	2415000	GRAMPO LINHA VIVA BR   120/ 50	CDA	        3,000	      3,000	0610	0692		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	2230076	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.	M	       50,000	     50,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	2300000	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	2401000	CONETOR CUNHA EST CINZA	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	2401005	CONETOR CUNHA EST BRANCA/AZUL	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	2412001	CONETOR PERF  16,0- 95,0/  4,0- 35,0	CDA	       12,000	     12,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	2412003	CONETOR PERF  10,0- 35,0/  1,5-  6,0	CDA	       20,000	     20,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	2660001	FITA ISOLANTE -CLASSE A PT 750V 19MM 20M	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	3417025	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	3430546	ALCA PREF RAM LIG 35MM N. ISOL	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15213739	VITÓRIA DA CONQUISTA	SI0005	221	3480310	PARAFUSO CAB QUAD ACO  16X 250	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15214537	VITÓRIA DA CONQUISTA	SI0005	221	2200001	FIO ALUM NU H14/H24 21,15MM2	KG	        1,000	      1,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15214537	VITÓRIA DA CONQUISTA	SI0005	221	2400315	CONETOR IMPACT AL 1/0 - 1/0	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15214537	VITÓRIA DA CONQUISTA	SI0005	221	3416105	CINTA POSTE CIRC ACO CARB   280,0MM	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15214537	VITÓRIA DA CONQUISTA	SI0005	221	3419042	SELA ESP CRUZETA 110X302MM	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15214537	VITÓRIA DA CONQUISTA	SI0005	221	3430140	ALCA PREF DIST CA/CAA 1/0 AWG	CDA	        9,000	      9,000	0610	0659		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15215242	GUANAMBI	3ST700	221	0210446	TRAFO 3F 75KVA 13,8KV 380/220V 5T VG	CDA	        1,000	      1,000	0610	0692		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15215242	GUANAMBI	3ST700	221	0400057	PARA-RAIOS RD 12KV 10KA	CDA	        3,000	      3,000	0610	0692		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15215242	GUANAMBI	3ST700	221	3419162	SUPORTE RETANG TRAFO 185X 95MM	CDA	        1,000	      1,000	0610	0692		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15215242	GUANAMBI	3ST700	221	3419168	SUPORTE RETANG TRAFO 195X100MM	CDA	        1,000	      1,000	0610	0692		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215246	LUIS EDUARDO MAGALHÃ	3ST400	921	3300082	POSTE CONCRETO DT 12/600 44F	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	0400057	PARA-RAIOS RD 12KV 10KA	CDA	        3,000	      3,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	2200002	FIO ALUM NU H14/H24 21,15MM2	KG	        1,000	      1,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	2314001	ISOLADOR PILAR PORCELANA 34KV 800DAN	CDA	       11,000	     11,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	2322006	ISOLADOR SUSP POLIMERICO 50kN 35kV	CDA	        6,000	      6,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3340011	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3410080	MAO FRANCESA PLANA ACO  710MM	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3417025	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3420090	MANILHA SAPATILHA ACO  5000DAN	CDA	        6,000	      6,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3423030	GANCHO SUSP OLHAL   5000DAN	CDA	        6,000	      6,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3428086	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM	CDA	        3,000	      3,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3430120	ALCA PREF DIST ALUM 4AWG 430MM	CDA	        9,000	      9,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3480285	PARAFUSO CAB QUAD ACO  12X125	CDA	        8,000	      8,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3480310	PARAFUSO CAB QUAD ACO  16X 250	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3480315	PARAFUSO CAB QUAD. ACO  16X 300	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3480325	PARAFUSO CAB QUAD ACO  16X 400	CDA	        3,000	      3,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3486040	OLHAL P/PARAF FOFO M16-5/8" 5000DAN	CDA	        6,000	      6,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3490080	PORCA QUAD SAE1020 MG     M16	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3493315	ARRUELA LIS QUAD SAE1020 M18	CDA	       12,000	     12,000	0610	0693		               0,000
	B-1206726-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (40)	15215916	LUIS EDUARDO MAGALHÃ	3ST400	221	3493325	ARRUELA QUAD ACO  38 F14,00	CDA	        8,000	      8,000	0610	0693		               0,000
	B-1200751-SUPR	IEM_Corret_2025_3_75649	15219235	JEQUIÉ	3ST002	222	0530010	CHAVE FUS DIST C   15KV 100A 7,1KA	CDA	        1,000	      1,000	0610	0660		               0,000
	B-1200751-SUPR	IEM_Corret_2025_3_75649	15219235	JEQUIÉ	3ST002	222	0536778	ELO FUSIVEL 15,0/36,2 KV 0,5H COBRE.	CDA	        2,000	      2,000	0610	0660		               0,000
	B-1200751-SUPR	IEM_Corret_2025_3_75649	15219235	JEQUIÉ	3ST002	222	2203008	CABO COBRE NU C2A MD 35 MM2	KG	        4,000	      4,000	0610	0660		               0,000
	B-1200751-SUPR	IEM_Corret_2025_3_75649	15219235	JEQUIÉ	3ST002	222	2401006	CONETOR CUNHA EST BR/VM	CDA	        2,000	      2,000	0610	0660		               0,000
	B-1174935-SUPR	IEM_CORRET_2024_11_43945	15219444	SANTA MARIA DA VITOR	3ST300	221	2202040	CABO ALUM NU CAA 4AWG 1F SWAN.	KG	       15,430	     15,430	0610	0691		               0,000
	B-1176390-SUPR	IEM_CORRET_2024_11_90930	15219447	BOM JESUS DA LAPA	3ST300	221	2230076	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.	M	       72,560	     72,560	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	0211214	TRAFO 3F 45KVA 34,5KV 380/220V 3T MI	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	0401010	PARA-RAIOS RD 34,5KV 10KA	CDA	        3,000	      3,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	0536779	ELO FUSIVEL 15,0/36,2 KV 1H COBRE	CDA	        3,000	      3,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	2203008	CABO COBRE NU C2A MD 35 MM2	KG	        6,000	      6,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	2223464	CABO COBRE XLPE 35MM2 1F PRETO.	M	        8,000	      8,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	2401006	CONETOR CUNHA EST BR/VM	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	2412001	CONETOR PERF  16,0- 95,0/  4,0- 35,0	CDA	        4,000	      4,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	3419162	SUPORTE RETANG TRAFO 185X 95MM	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	3419168	SUPORTE RETANG TRAFO 195X100MM	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219614	BOM JESUS DA LAPA	3ST300	222	3480275	PARAFUSO ABAU ACO CARB    M16X    70MM	CDA	        4,000	      4,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219618	BOM JESUS DA LAPA	1BJ100	222	7900005	SUCATA ACO	KG	        2,480	      2,480	0610	0699		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219618	BOM JESUS DA LAPA	1BJ100	222	7927010	SUCATA POLIMERICO	KG	        3,000	      3,000	0610	0699		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	0211214	TRAFO 3F 45KVA 34,5KV 380/220V 3T MI	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	0401010	PARA-RAIOS RD 34,5KV 10KA	CDA	        3,000	      3,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	0536779	ELO FUSIVEL 15,0/36,2 KV 1H COBRE	CDA	        3,000	      3,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	2203008	CABO COBRE NU C2A MD 35 MM2	KG	        6,000	      6,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	2223464	CABO COBRE XLPE 35MM2 1F PRETO.	M	        8,000	      8,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	2401006	CONETOR CUNHA EST BR/VM	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	2412001	CONETOR PERF  16,0- 95,0/  4,0- 35,0	CDA	        4,000	      4,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	3419162	SUPORTE RETANG TRAFO 185X 95MM	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	3419168	SUPORTE RETANG TRAFO 195X100MM	CDA	        1,000	      1,000	0610	0691		               0,000
	B-1205039-SUPR	IEM_CORRET_2025_5_19684	15219623	BOM JESUS DA LAPA	3ST300	221	3480275	PARAFUSO ABAU ACO CARB    M16X    70MM	CDA	        4,000	      4,000	0610	0691		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15220395	VITÓRIA DA CONQUISTA	SI0005	221	2300000	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15220395	VITÓRIA DA CONQUISTA	SI0005	221	2412001	CONETOR PERF  16,0- 95,0/  4,0- 35,0	CDA	        4,000	      4,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15220395	VITÓRIA DA CONQUISTA	SI0005	221	2412003	CONETOR PERF  10,0- 35,0/  1,5-  6,0	CDA	        4,000	      4,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15220395	VITÓRIA DA CONQUISTA	SI0005	221	3417025	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15220395	VITÓRIA DA CONQUISTA	SI0005	221	3480305	PARAFUSO CAB QUAD ACO  16X 200	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15220397	VITÓRIA DA CONQUISTA	SI0005	921	3300012	POSTE CONCRETO DT  9/400 29F	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15222614	GUANAMBI	3ST700	921	3300082	POSTE CONCRETO DT 12/600 44F	CDA	        1,000	      1,000	0610	0692		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223623	VITÓRIA DA CONQUISTA	SI0005	221	2200001	FIO ALUM NU H14/H24 21,15MM2	KG	        1,000	      1,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	0400057	PARA-RAIOS RD 12KV 10KA	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	0530010	CHAVE FUS DIST C   15KV 100A 7,1KA	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	2200001	FIO ALUM NU H14/H24 21,15MM2	KG	        2,000	      2,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	2221016	FIO COBRE   750V       2,50 PT	M	        2,000	      2,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	2223035	CABO POT CU   1KV PVC   1X  16,00	M	       32,000	     32,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	2314003	ISOLADOR PILAR PORC 8KN 15KV/110KV	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	2401000	CONETOR CUNHA EST CINZA	CDA	       12,000	     12,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	2401006	CONETOR CUNHA EST BR/VM	CDA	       10,000	     10,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	2415000	GRAMPO LINHA VIVA BR   120/ 50	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3340011	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3410030	MAO FRANCESA PERFIL ACO 48X 5,0X 1971MM	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3410080	MAO FRANCESA PLANA ACO  710MM	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3428086	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3480285	PARAFUSO CAB QUAD ACO  12X125	CDA	       12,000	     12,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3480305	PARAFUSO CAB QUAD ACO  16X 200	CDA	        4,000	      4,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3480310	PARAFUSO CAB QUAD ACO  16X 250	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3480325	PARAFUSO CAB QUAD ACO  16X 400	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3490080	PORCA QUAD SAE1020 MG     M16	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3493315	ARRUELA LIS QUAD SAE1020 M18	CDA	       20,000	     20,000	0610	0659		               0,000
	B-1206828-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (40)	15223809	VITÓRIA DA CONQUISTA	SI0005	221	3493325	ARRUELA QUAD ACO  38 F14,00	CDA	       12,000	     12,000	0610	0659		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15223878	IBOTIRAMA	3ST00C	221	0211304	TRAFO 1FF 10KVA 34,5KV 220V 3T VG	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15223878	IBOTIRAMA	3ST00C	221	0536778	ELO FUSIVEL 15,0/36,2 KV 0,5H COBRE.	CDA	        4,000	      4,000	0610	0640		               0,000
	B-1191556-SUPR	IEM_CORRET_2025_2_33429	15223919	BOM JESUS DA LAPA	3ST300	222	3340011	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA	CDA	        3,000	      3,000	0610	0691		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15223982	IBOTIRAMA	3ST00C	221	0210446	TRAFO 3F 75KVA 13,8KV 380/220V 5T VG	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15223982	IBOTIRAMA	3ST00C	221	0536783	ELO FUSIVEL 15,0/36,2 KV 5H COBRE.	CDA	        3,000	      3,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15224166	IBOTIRAMA	3ST00C	221	0210458	TRAFO 3F 150KVA 13,8KV 380/220V 5T VG	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15224166	IBOTIRAMA	3ST00C	221	0536785	ELO FUSIVEL 15,0/36,2 KV 8K COBRE	CDA	        3,000	      3,000	0610	0640		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	2300000	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	2314001	ISOLADOR PILAR PORCELANA 34KV 800DAN	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	3417025	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	3428086	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	3430530	ALCA PREF SERV CONC COBRE 1X6+1X6 MM2	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	3430546	ALCA PREF RAM LIG 35MM N. ISOL	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	3431760	LACO PREF ROLD 35 MM2 AS NI CAL	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	3480310	PARAFUSO CAB QUAD ACO  16X 250	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225588	BARREIRAS	3ST400	221	3493315	ARRUELA LIS QUAD SAE1020 M18	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225591	BARREIRAS	3ST400	921	3300152	POSTE CONCRETO DT 11/400 44F	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15225591	BARREIRAS	3ST400	921	3310009	CRUZETA CONC T    2400MM  400DAN	CDA	        1,000	      1,000	0610	0693		               0,000
